Date,رقم القيد,نوع المصرف ,اسم الحساب ,التوصيف,اسم المشروع معدل,اسم المشروع,مبلغ القيد,Type,Code,
1-Aug-20,907,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - مصروفات نثريه,جراج شبرا,جراج شبرا,810.00,الإدارة,2002,
1-Aug-20,907,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - قمع - خدمات,جراج شبرا,جراج شبرا,1950.00,الإدارة,2002,
1-Aug-20,907,الخدمات,تصوير,تسوية عهدة محمود محمد احمد عبدالسلام - تصوير لوحات,جراج شبرا,جراج شبرا,35.00,الإدارة,2002,
1-Aug-20,908,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة محمود محمد احمد عبدالسلام - تراخيص سيارات,جراج شبرا,جراج شبرا,11287.56,الإدارة,2002,
1-Aug-20,908,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة محمود محمد احمد عبدالسلام - رسوم مرور,جراج شبرا,جراج شبرا,80.00,الإدارة,2002,
1-Aug-20,908,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - مصروفات نثريه,جراج شبرا,جراج شبرا,950.00,الإدارة,2002,
1-Aug-20,908,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - فاتورة العرب,جراج شبرا,جراج شبرا,105.00,الإدارة,2002,
1-Aug-20,908,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمود محمد احمد عبدالسلام - مصاريف بوفيه,الادارة العامة ,الادارة العامة ,6413.75,الإدارة,2001,
1-Aug-20,909,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة محمود محمد احمد عبدالسلام - تراخيص سيارات,جراج شبرا,جراج شبرا,10126.00,الإدارة,2002,
1-Aug-20,909,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة محمود محمد احمد عبدالسلام - رسوم مرور,جراج شبرا,جراج شبرا,160.00,الإدارة,2002,
1-Aug-20,909,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - مصروفات نثريه,جراج شبرا,جراج شبرا,5460.00,الإدارة,2002,
1-Aug-20,909,خامات,خامات ومهمات,تسوية عهدة محمود محمد احمد عبدالسلام - فاتورة سباكه,جراج شبرا,جراج شبرا,133.00,الإدارة,2002,
1-Aug-20,909,خامات,وقود وزيوت,تسوية عهدة محمود محمد احمد عبدالسلام - فواتير بنزين,جراج شبرا,جراج شبرا,670.00,الإدارة,2002,
1-Aug-20,909,الخدمات,صيانه,تسوية عهدة محمود محمد احمد عبدالسلام - غسيل سيارة,جراج شبرا,جراج شبرا,100.00,الإدارة,2002,
1-Aug-20,909,الخدمات,مصاريف وزن,تسوية عهدة محمود محمد احمد عبدالسلام - سيارة,جراج شبرا,جراج شبرا,130.00,الإدارة,2002,
1-Aug-20,910,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمود محمد احمد عبدالسلام - مصاريف بوفيه,الادارة العامة ,الادارة العامة ,9953.00,الإدارة,2001,
1-Aug-20,910,الخدمات,صيانه,تسوية عهدة محمود محمد احمد عبدالسلام - صيانه تكييف,الادارة العامة ,الادارة العامة ,4800.00,الإدارة,2001,
1-Aug-20,911,الخدمات,صيانه,تسوية عهدة عيد عبدالحميد - معدات,العاصمه الادرايه,العاصمه الادرايه,100.00,المقاولات,4058,
1-Aug-20,912,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى محمد حمايه - ايصالات اعمال,78ع. اكتوبر,78ع. اكتوبر,750.00,المقاولات,4001,
1-Aug-20,913,خامات,وقود وزيوت,تسوية عهدة مصطفى محمد حمايه - فواتير بنزين,78ع. اكتوبر,78ع. اكتوبر,150.00,المقاولات,4001,
1-Aug-20,913,الخدمات,صيانه,تسوية عهدة مصطفى محمد حمايه - سيارات,78ع. اكتوبر,78ع. اكتوبر,200.00,المقاولات,4001,
1-Aug-20,913,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة مصطفى محمد حمايه - كارته طريق,78ع. اكتوبر,78ع. اكتوبر,60.00,المقاولات,4001,
1-Aug-20,914,الخدمات,مصاريف وزن,تسوية عهدة ماهر محمد مصطفى - اسمنت سائب,محطه خلط رويه,محطه خلط رويه,200.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,اجور,اجور اساسية ,تسوية عهدة ماهر محمد مصطفى - رد ماتم خصمه - احمد ماهر,محطه خلط رويه,محطه خلط رويه,169.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,خامات,خامات ومهمات,تسوية عهدة ماهر محمد مصطفى - أسطوانات هزاز,محطه خلط رويه,محطه خلط رويه,140.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,خامات,كهرباء وإنارة,تسوية عهدة ماهر محمد مصطفى - فواتير كهرباء الاستراحه,محطه خلط رويه,محطه خلط رويه,201.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,خامات,مياة,تسوية عهدة ماهر محمد مصطفى - فواتير مياه الاستراحه,محطه خلط رويه,محطه خلط رويه,554.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,الخدمات,صيانه,تسوية عهدة ماهر محمد مصطفى - معدات,محطه خلط رويه,محطه خلط رويه,5325.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,الخدمات,إنتقال وبدل سفر ,تسوية عهدة ماهر محمد مصطفى - مأموريه نور ناصر,محطه خلط رويه,محطه خلط رويه,30.00,محطات خلط الخرسانه,3001,
1-Aug-20,915,الخدمات,ايجار شقق واستراحات,تسوية عهدة ماهر محمد مصطفى - ايجار الاستراحه,محطه خلط رويه,محطه خلط رويه,2577.32,محطات خلط الخرسانه,3001,
1-Aug-20,915,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة ماهر محمد مصطفى - كارته طريق,محطه خلط رويه,محطه خلط رويه,60.00,محطات خلط الخرسانه,3001,
1-Aug-20,916,اجور,اجور اضافية ,تسوية عهدة ماهر محمد مصطفى - قيمة ساعات العمل الاضافيه للعاملين,محطه خلط رويه,محطه خلط رويه,500.00,محطات خلط الخرسانه,3001,
1-Aug-20,916,الخدمات,صيانه,تسوية عهدة ماهر محمد مصطفى - معدات,محطه خلط رويه,محطه خلط رويه,9320.00,محطات خلط الخرسانه,3001,
1-Aug-20,916,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة ماهر محمد مصطفى - كارته طريق,محطه خلط رويه,محطه خلط رويه,30.00,محطات خلط الخرسانه,3001,
1-Aug-20,917,خامات,وقود وزيوت,تسوية عهدة ماهر محمد مصطفى - فواتير بنزين,مصارف شوبر,مصارف شوبر,300.00,المقاولات,4061,
1-Aug-20,917,الخدمات,صيانه,تسوية عهدة ماهر محمد مصطفى - سيارات,مصارف شوبر,مصارف شوبر,140.00,المقاولات,4061,
1-Aug-20,917,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة ماهر محمد مصطفى - كارته طريق,مصارف شوبر,مصارف شوبر,15.00,المقاولات,4061,
1-Aug-20,918,الخدمات,نقل ومشال تحميل وتعتيق,تسوية عهدة ماهر محمد مصطفى - أدوات الاستراحه,مصارف شوبر,مصارف شوبر,1800.00,المقاولات,4061,
1-Aug-20,921,الخدمات,نقل ومشال تحميل وتعتيق,تسوية عهدة ايمن إبراهيم السيد - ايجار ونش لنقل الكرفان,موقف المطريه,موقف المطريه,4500.00,المقاولات,4088,
1-Aug-20,922,خامات,خامات ومهمات,تسوية عهدة ايمن إبراهيم السيد - صاج,جراج شبرا,جراج شبرا,350.00,الإدارة,2002,
1-Aug-20,925,الخدمات,صيانه,تسوية عهدة ماهر محمد مصطفى - سيارة,محطه خلط رويه,محطه خلط رويه,50.00,محطات خلط الخرسانه,3001,
1-Aug-20,926,الخدمات,صيانه,تسوية عهدة ماهر محمد مصطفى - معدات,محطه خلط رويه,محطه خلط رويه,300.00,محطات خلط الخرسانه,3001,
1-Aug-20,929,الخدمات,صيانه,تسوية عهدة محمد ابوالعز - معدات,محطه خلط الشروق,محطه خلط الشروق,1580.00,محطات خلط الخرسانه,3002,
1-Aug-20,930,الخدمات,صيانه,تسوية عهدة محمد ابوالعز - معدات,محطه خلط الشروق,محطه خلط الشروق,5890.00,محطات خلط الخرسانه,3002,
1-Aug-20,931,اجور,اجور اضافية ,تسوية عهدة محمد ابوالعز - عمل أيام اضافيه للعاملين بالمحطه,محطه خلط الشروق,محطه خلط الشروق,1440.00,محطات خلط الخرسانه,3002,
1-Aug-20,932,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة محمد ابوالعز - رسوم مرور,محطه خلط الشروق,محطه خلط الشروق,110.00,محطات خلط الخرسانه,3002,
1-Aug-20,932,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمد ابوالعز - ملو انبوبه,محطه خلط الشروق,محطه خلط الشروق,70.00,محطات خلط الخرسانه,3002,
1-Aug-20,932,الخدمات,إنتقال وبدل سفر ,تسوية عهدة محمد ابوالعز - عاملين بالمحصه,محطه خلط الشروق,محطه خلط الشروق,200.00,محطات خلط الخرسانه,3002,
1-Aug-20,936,خامات,خامات ومهمات,تسوية عهدة - احمد عبدالحميد حسن - بوفيه الاستشاري,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,500.00,المقاولات,4079,
1-Aug-20,936,الخدمات,صيانه,تسوية عهدة - احمد عبدالحميد حسن - شقة مدير المشروع,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,130.00,المقاولات,4079,
1-Aug-20,936,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة - احمد عبدالحميد حسن - مصاريف بوفيه,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,600.00,المقاولات,4079,
1-Aug-20,936,الخدمات,نقل ومشال تحميل وتعتيق,تسوية عهدة - احمد عبدالحميد حسن - سقالات,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,400.00,المقاولات,4079,
1-Aug-20,937,خامات,خامات ومهمات,تسوية عهدة - احمد عبدالحميد حسن - طقم دواسات,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,300.00,المقاولات,4079,
1-Aug-20,937,الخدمات,صيانه,تسوية عهدة - احمد عبدالحميد حسن - تانك بنزين,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,720.00,المقاولات,4079,
1-Aug-20,937,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - احمد عبدالحميد حسن -  كارته طريق,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,100.00,المقاولات,4079,
